event_id,sku_id,branch_id,detection_source,detection_date,resolution_date,expected_qty,actual_qty,variance_qty,variance_cost,stage_history,assigned_to,current_status
80cffd10-2de8-43be-83b1-df849af9dabe,HVAC-MSC-LINE-00751,BR-101,picking,2025-12-03T18:07:25.543972,2025-12-05T15:36:25.308732,189,190,1,62.43,"[{""stage"": ""detected"", ""started_at"": ""2025-12-03T18:07:25.543972"", ""completed_at"": ""2025-12-03T18:07:25.543972""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-03T18:07:25.543972"", ""completed_at"": ""2025-12-04T14:35:28.438114""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-04T14:35:28.438114"", ""completed_at"": ""2025-12-05T04:14:10.367542""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T04:14:10.367542"", ""completed_at"": ""2025-12-05T13:19:58.320494""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-05T13:19:58.320494"", ""completed_at"": ""2025-12-05T15:36:25.308732""}]",M. Hernandez,resolved
18a6312d-d914-4a56-a5b0-20a13e1943c6,HVAC-CU-LINE-01753,BR-104,cycle_count,2025-12-03T19:02:10.874879,2025-12-09T16:24:45.762533,88,87,-1,-122.44,"[{""stage"": ""detected"", ""started_at"": ""2025-12-03T19:02:10.874879"", ""completed_at"": ""2025-12-03T19:02:10.874879""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-03T19:02:10.874879"", ""completed_at"": ""2025-12-06T10:39:20.574323""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-06T10:39:20.574323"", ""completed_at"": ""2025-12-08T05:04:07.040619""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-08T05:04:07.040619"", ""completed_at"": ""2025-12-09T09:20:38.018150""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-09T09:20:38.018150"", ""completed_at"": ""2025-12-09T16:24:45.762533""}]",M. Hernandez,resolved
d59abddf-b5df-4ba1-926c-a6f47e223277,HVAC-CU-HARD-00425,DC-01,cycle_count,2025-12-03T19:22:06.952735,2025-12-04T23:58:33.795993,34,33,-1,-63.01,"[{""stage"": ""detected"", ""started_at"": ""2025-12-03T19:22:06.952735"", ""completed_at"": ""2025-12-03T19:22:06.952735""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-03T19:22:06.952735"", ""completed_at"": ""2025-12-04T08:14:31.032201""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-04T08:14:31.032201"", ""completed_at"": ""2025-12-04T16:49:27.085178""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-04T16:49:27.085178"", ""completed_at"": ""2025-12-04T22:32:44.453830""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-04T22:32:44.453830"", ""completed_at"": ""2025-12-04T23:58:33.795993""}]",C. Martinez,resolved
fbd2a392-ba43-4645-8e5c-7fc64174e8a8,HVAC-CTL-CONTAC-01462,BR-104,stocking,2025-12-03T19:39:28.506607,2025-12-05T17:39:07.678236,85,84,-1,-48.33,"[{""stage"": ""detected"", ""started_at"": ""2025-12-03T19:39:28.506607"", ""completed_at"": ""2025-12-03T19:39:28.506607""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-03T19:39:28.506607"", ""completed_at"": ""2025-12-04T16:21:19.133840""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-04T16:21:19.133840"", ""completed_at"": ""2025-12-05T06:09:12.885329""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T06:09:12.885329"", ""completed_at"": ""2025-12-05T15:21:08.719655""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-05T15:21:08.719655"", ""completed_at"": ""2025-12-05T17:39:07.678236""}]",K. O'Brien,resolved
3292cab1-b200-4f19-bc11-a79e363642d9,HVAC-CU-SOFT-01237,DC-01,picking,2025-12-03T20:26:28.836278,2025-12-04T21:09:57.421144,115,116,1,125.89,"[{""stage"": ""detected"", ""started_at"": ""2025-12-03T20:26:28.836278"", ""completed_at"": ""2025-12-03T20:26:28.836278""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-03T20:26:28.836278"", ""completed_at"": ""2025-12-04T07:34:02.699468""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-04T07:34:02.699468"", ""completed_at"": ""2025-12-04T14:59:05.274928""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-04T14:59:05.274928"", ""completed_at"": ""2025-12-04T19:55:46.991901""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-04T19:55:46.991901"", ""completed_at"": ""2025-12-04T21:09:57.421144""}]",J. Nguyen,resolved
fecf1441-f802-4791-9198-f90bd35bc095,HVAC-REF-R404A-02188,BR-103,stocking,2025-12-03T22:18:23.259339,2025-12-04T07:43:48.472853,95,94,-1,-234.45,"[{""stage"": ""detected"", ""started_at"": ""2025-12-03T22:18:23.259339"", ""completed_at"": ""2025-12-03T22:18:23.259339""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-03T22:18:23.259339"", ""completed_at"": ""2025-12-04T02:32:49.605420""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-04T02:32:49.605420"", ""completed_at"": ""2025-12-04T05:22:27.169474""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-04T05:22:27.169474"", ""completed_at"": ""2025-12-04T07:15:32.212177""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-04T07:15:32.212177"", ""completed_at"": ""2025-12-04T07:43:48.472853""}]",D. Rivera,resolved
9479ef21-55b4-42a2-83ab-24a47e76978e,HVAC-MSC-FILTER-01818,BR-104,stocking,2025-12-04T01:49:30.839029,2025-12-04T10:50:10.836795,56,55,-1,-159.39,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T01:49:30.839029"", ""completed_at"": ""2025-12-04T01:49:30.839029""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T01:49:30.839029"", ""completed_at"": ""2025-12-04T05:52:48.838024""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-04T05:52:48.838024"", ""completed_at"": ""2025-12-04T08:35:00.837354""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-04T08:35:00.837354"", ""completed_at"": ""2025-12-04T10:23:08.836907""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-04T10:23:08.836907"", ""completed_at"": ""2025-12-04T10:50:10.836795""}]",S. Patel,resolved
836f6302-b814-4c8e-8583-0a7ceb00ccef,HVAC-CU-HARD-00639,DC-01,branch_escape,2025-12-04T05:14:36.326361,2025-12-06T15:59:13.614374,183,182,-1,-59.9,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T05:14:36.326361"", ""completed_at"": ""2025-12-04T05:14:36.326361""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T05:14:36.326361"", ""completed_at"": ""2025-12-05T07:40:41.105967""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-05T07:40:41.105967"", ""completed_at"": ""2025-12-06T01:18:04.292371""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-06T01:18:04.292371"", ""completed_at"": ""2025-12-06T13:02:59.749973""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-06T13:02:59.749973"", ""completed_at"": ""2025-12-06T15:59:13.614374""}]",K. O'Brien,resolved
d7ccf4d3-5b75-4e48-9599-b0cd635b0206,HVAC-MOT-INDUCE-00734,BR-104,cycle_count,2025-12-04T11:02:57.423033,2025-12-08T07:13:28.510093,148,149,1,206.29,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T11:02:57.423033"", ""completed_at"": ""2025-12-04T11:02:57.423033""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T11:02:57.423033"", ""completed_at"": ""2025-12-06T04:31:41.412210""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-06T04:31:41.412210"", ""completed_at"": ""2025-12-07T08:10:50.738328""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-07T08:10:50.738328"", ""completed_at"": ""2025-12-08T02:36:56.955740""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-08T02:36:56.955740"", ""completed_at"": ""2025-12-08T07:13:28.510093""}]",K. O'Brien,resolved
d34eb277-4ea1-49b4-909d-801fa1e6041b,HVAC-REF-R454B-01956,BR-104,cycle_count,2025-12-04T11:22:54.723930,2025-12-06T07:04:14.881274,61,62,1,622.95,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T11:22:54.723930"", ""completed_at"": ""2025-12-04T11:22:54.723930""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T11:22:54.723930"", ""completed_at"": ""2025-12-05T07:02:30.794735""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-05T07:02:30.794735"", ""completed_at"": ""2025-12-05T20:08:54.841938""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T20:08:54.841938"", ""completed_at"": ""2025-12-06T04:53:10.873407""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-06T04:53:10.873407"", ""completed_at"": ""2025-12-06T07:04:14.881274""}]",M. Hernandez,resolved
4a2814f2-795f-4fa8-8b29-8606f47b22fc,HVAC-REF-R448A-01777,BR-104,stocking,2025-12-04T12:09:31.448894,2025-12-05T09:50:10.602563,41,42,1,313.31,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T12:09:31.448894"", ""completed_at"": ""2025-12-04T12:09:31.448894""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T12:09:31.448894"", ""completed_at"": ""2025-12-04T21:54:49.068045""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-04T21:54:49.068045"", ""completed_at"": ""2025-12-05T04:25:00.814146""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T04:25:00.814146"", ""completed_at"": ""2025-12-05T08:45:08.644880""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-05T08:45:08.644880"", ""completed_at"": ""2025-12-05T09:50:10.602563""}]",T. Wilson,resolved
d6310a4f-af01-4210-a1dd-581d67a86722,HVAC-CTL-FURNAC-00860,BR-104,picking,2025-12-04T12:16:59.457068,2025-12-05T16:10:31.141230,7,6,-1,-26.67,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T12:16:59.457068"", ""completed_at"": ""2025-12-04T12:16:59.457068""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T12:16:59.457068"", ""completed_at"": ""2025-12-05T00:50:04.714941""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-05T00:50:04.714941"", ""completed_at"": ""2025-12-05T09:12:08.220190""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T09:12:08.220190"", ""completed_at"": ""2025-12-05T14:46:50.557022""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-05T14:46:50.557022"", ""completed_at"": ""2025-12-05T16:10:31.141230""}]",S. Patel,resolved
83447563-08e3-46b0-8066-61dc58cbd75a,HVAC-CU-ACR-00993,DC-01,picking,2025-12-04T12:49:40.241404,2025-12-05T02:51:59.561518,157,156,-1,-68.75,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T12:49:40.241404"", ""completed_at"": ""2025-12-04T12:49:40.241404""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T12:49:40.241404"", ""completed_at"": ""2025-12-04T19:08:42.935455""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-04T19:08:42.935455"", ""completed_at"": ""2025-12-04T23:21:24.731489""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-04T23:21:24.731489"", ""completed_at"": ""2025-12-05T02:09:52.595512""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-05T02:09:52.595512"", ""completed_at"": ""2025-12-05T02:51:59.561518""}]",K. O'Brien,resolved
a32d2ec1-a368-44ba-9680-22579b75aa15,HVAC-CU-HARD-00416,BR-102,picking,2025-12-04T15:55:43.988058,2025-12-06T08:01:11.002010,55,56,1,77.96,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T15:55:43.988058"", ""completed_at"": ""2025-12-04T15:55:43.988058""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T15:55:43.988058"", ""completed_at"": ""2025-12-05T09:58:11.144336""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-05T09:58:11.144336"", ""completed_at"": ""2025-12-05T21:59:49.248522""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T21:59:49.248522"", ""completed_at"": ""2025-12-06T06:00:54.651312""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-06T06:00:54.651312"", ""completed_at"": ""2025-12-06T08:01:11.002010""}]",L. Chen,resolved
28d4c88f-aa5f-4ed2-bce2-9f0716bcf134,HVAC-MOT-ECM-02373,BR-104,cycle_count,2025-12-04T18:00:01.748237,2025-12-05T06:04:45.327118,167,166,-1,-274.9,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T18:00:01.748237"", ""completed_at"": ""2025-12-04T18:00:01.748237""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T18:00:01.748237"", ""completed_at"": ""2025-12-04T23:26:09.358734""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-04T23:26:09.358734"", ""completed_at"": ""2025-12-05T03:03:34.432398""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T03:03:34.432398"", ""completed_at"": ""2025-12-05T05:28:31.148174""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-05T05:28:31.148174"", ""completed_at"": ""2025-12-05T06:04:45.327118""}]",S. Patel,resolved
fed32b3a-7418-4c94-8564-8e20120c362d,HVAC-CTL-CAPACI-01183,BR-103,cycle_count,2025-12-04T19:37:13.349250,2025-12-05T18:36:25.531032,50,49,-1,-45.85,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T19:37:13.349250"", ""completed_at"": ""2025-12-04T19:37:13.349250""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T19:37:13.349250"", ""completed_at"": ""2025-12-05T05:57:51.831052""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-05T05:57:51.831052"", ""completed_at"": ""2025-12-05T12:51:37.485587""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T12:51:37.485587"", ""completed_at"": ""2025-12-05T17:27:27.921943""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-05T17:27:27.921943"", ""completed_at"": ""2025-12-05T18:36:25.531032""}]",J. Nguyen,resolved
ec1b4398-efb1-407b-b6b1-24c06058e984,HVAC-CTL-PROGRA-00020,DC-01,picking,2025-12-04T20:37:52.969719,2025-12-05T18:22:51.548880,81,76,-5,-382.65,"[{""stage"": ""detected"", ""started_at"": ""2025-12-04T20:37:52.969719"", ""completed_at"": ""2025-12-04T20:37:52.969719""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-04T20:37:52.969719"", ""completed_at"": ""2025-12-05T06:25:07.330342""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-05T06:25:07.330342"", ""completed_at"": ""2025-12-05T12:56:36.904090""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T12:56:36.904090"", ""completed_at"": ""2025-12-05T17:17:36.619922""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-05T17:17:36.619922"", ""completed_at"": ""2025-12-05T18:22:51.548880""}]",M. Hernandez,resolved
210db88e-8df1-4f27-8508-d28c4a31736d,HVAC-CU-SOFT-01177,BR-104,stocking,2025-12-05T00:42:25.118374,2025-12-05T10:20:52.900529,125,123,-2,-446.64,"[{""stage"": ""detected"", ""started_at"": ""2025-12-05T00:42:25.118374"", ""completed_at"": ""2025-12-05T00:42:25.118374""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-05T00:42:25.118374"", ""completed_at"": ""2025-12-05T05:02:43.620344""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-05T05:02:43.620344"", ""completed_at"": ""2025-12-05T07:56:15.954990""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T07:56:15.954990"", ""completed_at"": ""2025-12-05T09:51:57.511421""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-05T09:51:57.511421"", ""completed_at"": ""2025-12-05T10:20:52.900529""}]",K. O'Brien,resolved
c9980d7b-228c-4b0d-b841-84e16be34419,HVAC-CU-ACR-01079,BR-102,cycle_count,2025-12-05T01:14:01.718230,2025-12-05T16:34:05.315544,120,119,-1,-125.89,"[{""stage"": ""detected"", ""started_at"": ""2025-12-05T01:14:01.718230"", ""completed_at"": ""2025-12-05T01:14:01.718230""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-05T01:14:01.718230"", ""completed_at"": ""2025-12-05T08:08:03.337021""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-05T08:08:03.337021"", ""completed_at"": ""2025-12-05T12:44:04.416215""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-05T12:44:04.416215"", ""completed_at"": ""2025-12-05T15:48:05.135678""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-05T15:48:05.135678"", ""completed_at"": ""2025-12-05T16:34:05.315544""}]",A. Brooks,resolved
82fef113-8c2d-45ca-86d2-52ec3c8bc574,HVAC-CU-LINE-00296,BR-102,branch_escape,2025-12-05T06:49:46.153573,2025-12-06T21:48:11.097885,42,43,1,129.76,"[{""stage"": ""detected"", ""started_at"": ""2025-12-05T06:49:46.153573"", ""completed_at"": ""2025-12-05T06:49:46.153573""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-05T06:49:46.153573"", ""completed_at"": ""2025-12-06T00:22:03.378513""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-06T00:22:03.378513"", ""completed_at"": ""2025-12-06T12:03:34.861807""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-06T12:03:34.861807"", ""completed_at"": ""2025-12-06T19:51:15.850669""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-06T19:51:15.850669"", ""completed_at"": ""2025-12-06T21:48:11.097885""}]",K. O'Brien,resolved
8eb4abc0-9405-4c40-a592-e619e089eb49,HVAC-CU-ACR-01172,BR-104,picking,2025-12-05T08:02:55.757479,2025-12-08T19:16:31.975028,161,155,-6,-414.66,"[{""stage"": ""detected"", ""started_at"": ""2025-12-05T08:02:55.757479"", ""completed_at"": ""2025-12-05T08:02:55.757479""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-05T08:02:55.757479"", ""completed_at"": ""2025-12-06T21:30:03.055376""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-06T21:30:03.055376"", ""completed_at"": ""2025-12-07T22:28:07.920641""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-07T22:28:07.920641"", ""completed_at"": ""2025-12-08T15:06:51.164151""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-08T15:06:51.164151"", ""completed_at"": ""2025-12-08T19:16:31.975028""}]",R. Johnson,resolved
e4d089a5-98bf-4b05-97ec-c8044bdbfa51,HVAC-REF-R22-01533,BR-103,stocking,2025-12-05T09:35:07.837049,2025-12-07T08:01:20.683085,196,191,-5,-1666.15,"[{""stage"": ""detected"", ""started_at"": ""2025-12-05T09:35:07.837049"", ""completed_at"": ""2025-12-05T09:35:07.837049""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-05T09:35:07.837049"", ""completed_at"": ""2025-12-06T06:28:55.617765""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-06T06:28:55.617765"", ""completed_at"": ""2025-12-06T20:24:47.471576""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-06T20:24:47.471576"", ""completed_at"": ""2025-12-07T05:42:02.040783""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-07T05:42:02.040783"", ""completed_at"": ""2025-12-07T08:01:20.683085""}]",L. Chen,resolved
e22ac124-1eac-409c-8668-f52cd94b1092,HVAC-CTL-RELAY-01140,BR-104,picking,2025-12-05T09:54:04.484830,2025-12-14T06:09:31.762444,123,120,-3,-82.83,"[{""stage"": ""detected"", ""started_at"": ""2025-12-05T09:54:04.484830"", ""completed_at"": ""2025-12-05T09:54:04.484830""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-05T09:54:04.484830"", ""completed_at"": ""2025-12-09T09:25:01.759756""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-09T09:25:01.759756"", ""completed_at"": ""2025-12-12T01:05:39.943040""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-12T01:05:39.943040"", ""completed_at"": ""2025-12-13T19:32:45.398563""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-13T19:32:45.398563"", ""completed_at"": ""2025-12-14T06:09:31.762444""}]",L. Chen,resolved
ec7dca88-484c-4919-90c4-71437e5fba17,HVAC-MOT-ECM-00277,BR-102,cycle_count,2025-12-05T16:16:24.870027,2025-12-08T01:18:32.973405,48,42,-6,-1525.8,"[{""stage"": ""detected"", ""started_at"": ""2025-12-05T16:16:24.870027"", ""completed_at"": ""2025-12-05T16:16:24.870027""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-05T16:16:24.870027"", ""completed_at"": ""2025-12-06T17:56:22.516547""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-06T17:56:22.516547"", ""completed_at"": ""2025-12-07T11:03:00.947560""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-07T11:03:00.947560"", ""completed_at"": ""2025-12-07T22:27:26.568236""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-07T22:27:26.568236"", ""completed_at"": ""2025-12-08T01:18:32.973405""}]",T. Wilson,resolved
6464a56e-ee9e-4f6d-95dc-cbe21ecd2f1c,HVAC-REF-R22-01696,BR-101,cycle_count,2025-12-05T19:16:42.399798,2025-12-06T13:54:46.226969,106,99,-7,-1251.04,"[{""stage"": ""detected"", ""started_at"": ""2025-12-05T19:16:42.399798"", ""completed_at"": ""2025-12-05T19:16:42.399798""}, {""stage"": ""investigating"", ""started_at"": ""2025-12-05T19:16:42.399798"", ""completed_at"": ""2025-12-06T03:39:50.122025""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-06T03:39:50.122025"", ""completed_at"": ""2025-12-06T09:15:15.270176""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-06T09:15:15.270176"", ""completed_at"": ""2025-12-06T12:58:52.035610""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-06T12:58:52.035610"", ""completed_at"": ""2025-12-06T13:54:46.226969""}]",S. Patel,resolved
